Date,UserID,TripID,Event
2022-01-17 13:12:30,171,51,description
2022-01-17 13:13:29,656,174,description
2022-01-17 13:14:23,171,51,detail_plan
2022-01-17 13:16:05,656,174,detail_plan
2022-01-17 13:17:08,656,174,travellers_sharing
2022-01-17 13:17:17,171,51,view_schedule
2022-01-17 13:18:48,171,51,travellers_sharing
2022-01-17 13:41:43,136,104,description
2022-01-17 13:42:19,136,104,detail_plan
2022-01-17 13:44:15,136,104,travellers_sharing
2022-01-17 14:07:03,1077,235,description
2022-01-17 14:09:03,1077,235,detail_plan
2022-01-17 14:09:53,664,220,description
2022-01-17 14:09:58,627,53,description
2022-01-17 14:10:08,1077,235,view_schedule
2022-01-17 14:12:06,1077,235,travellers_sharing
2022-01-17 14:12:40,664,220,detail_plan
2022-01-17 14:12:41,627,53,detail_plan
2022-01-17 14:14:08,627,53,view_schedule
2022-01-17 14:14:45,664,220,travellers_sharing
2022-01-17 14:16:22,627,53,travellers_sharing
2022-01-17 14:35:00,1161,173,description
2022-01-17 14:35:36,1161,173,detail_plan
2022-01-17 14:36:24,1161,173,view_schedule
2022-01-17 15:33:28,1162,279,description
2022-01-17 15:34:45,970,78,description
2022-01-17 15:34:50,1162,279,detail_plan
2022-01-17 15:35:04,1047,223,description
2022-01-17 15:35:26,970,78,travellers_sharing
2022-01-17 15:35:50,1047,223,detail_plan
2022-01-17 15:36:48,1162,279,view_schedule
2022-01-17 15:37:37,1047,223,view_schedule
2022-01-17 15:38:15,1162,279,travellers_sharing
2022-01-17 15:38:48,1047,223,travellers_sharing
2022-01-17 15:42:44,431,270,description
2022-01-17 15:45:42,431,270,view_schedule
2022-01-17 15:48:42,431,270,travellers_sharing
2022-01-17 16:27:15,111,1,description
2022-01-17 16:29:00,111,1,view_schedule
2022-01-17 16:29:33,111,1,travellers_sharing
2022-01-17 16:34:32,295,151,description
2022-01-17 16:35:22,295,151,detail_plan
2022-01-17 16:37:25,295,151,view_schedule
2022-01-17 16:39:24,295,151,travellers_sharing
2022-01-17 16:43:52,1124,247,description
2022-01-17 16:45:35,1124,247,detail_plan
2022-01-17 16:47:10,1124,247,view_schedule
2022-01-17 16:49:17,1124,247,travellers_sharing
2022-01-17 17:32:33,362,82,description
2022-01-17 17:33:05,362,82,detail_plan
2022-01-17 17:33:27,362,82,view_schedule
2022-01-17 17:35:48,362,82,travellers_sharing
2022-01-17 17:36:09,1159,249,description
2022-01-17 17:39:03,1159,249,detail_plan
2022-01-17 17:40:36,884,219,description
2022-01-17 17:41:27,1159,249,view_schedule
2022-01-17 17:41:38,1159,249,travellers_sharing
2022-01-17 17:41:57,884,219,detail_plan
2022-01-17 17:44:44,884,219,view_schedule
2022-01-17 17:46:42,884,219,travellers_sharing
2022-01-17 18:39:30,148,62,description
2022-01-17 18:39:39,148,62,view_schedule
2022-01-17 18:40:54,148,62,travellers_sharing
2022-01-17 19:13:34,982,248,description
2022-01-17 19:15:06,982,248,detail_plan
2022-01-17 19:17:00,982,248,view_schedule
2022-01-17 19:18:26,982,248,travellers_sharing
2022-01-17 19:32:19,595,131,description
2022-01-17 19:32:31,595,131,detail_plan
2022-01-17 19:35:17,595,131,view_schedule
2022-01-17 19:36:54,595,131,travellers_sharing
2022-01-17 21:01:49,641,197,description
2022-01-17 21:03:50,641,197,view_schedule
2022-01-17 21:04:23,641,197,travellers_sharing
2022-01-17 22:24:42,852,234,description
2022-01-17 22:24:48,852,234,view_schedule
2022-01-17 22:27:12,852,234,travellers_sharing
2022-01-17 22:30:01,846,62,description
2022-01-17 22:31:52,846,62,detail_plan
2022-01-17 22:32:58,886,10,description
2022-01-17 22:33:48,846,62,view_schedule
2022-01-17 22:34:03,886,10,detail_plan
2022-01-17 22:35:28,886,10,view_schedule
2022-01-17 22:36:20,846,62,travellers_sharing
2022-01-17 22:37:43,886,10,travellers_sharing
2022-01-17 22:53:05,1083,65,description
2022-01-17 22:53:58,1083,65,detail_plan
2022-01-17 22:56:06,1083,65,view_schedule
2022-01-17 22:57:45,1083,65,travellers_sharing
2022-01-17 23:32:55,795,271,description
2022-01-17 23:35:52,795,271,detail_plan
2022-01-17 23:38:43,795,271,view_schedule
2022-01-17 23:38:56,795,271,travellers_sharing
2022-01-17 23:40:49,282,123,description
2022-01-17 23:43:32,282,123,detail_plan
2022-01-17 23:43:56,282,123,view_schedule
2022-01-17 23:47:58,1033,278,description
2022-01-17 23:50:31,1033,278,view_schedule
2022-01-17 23:52:18,1033,278,travellers_sharing
2022-01-18 00:19:10,283,199,description
2022-01-18 00:19:18,283,199,detail_plan
2022-01-18 00:20:36,283,199,view_schedule
2022-01-18 00:21:00,283,199,travellers_sharing
2022-01-18 00:32:06,330,167,description
2022-01-18 00:34:29,330,167,travellers_sharing
2022-01-18 00:42:01,129,161,description
2022-01-18 00:44:59,129,161,detail_plan
2022-01-18 00:46:18,129,161,view_schedule
2022-01-18 00:48:40,129,161,travellers_sharing
2022-01-18 01:18:35,1135,225,description
2022-01-18 01:19:06,1135,225,detail_plan
2022-01-18 01:21:48,1135,225,travellers_sharing
2022-01-18 01:23:50,80,39,description
2022-01-18 01:25:11,80,39,travellers_sharing
2022-01-18 01:25:14,918,148,description
2022-01-18 01:25:22,918,148,detail_plan
2022-01-18 01:26:41,918,148,travellers_sharing
2022-01-18 01:29:43,477,194,description
2022-01-18 01:29:59,477,194,detail_plan
2022-01-18 01:30:05,477,194,view_schedule
2022-01-18 01:30:42,477,194,travellers_sharing
2022-01-18 02:15:05,996,149,description
2022-01-18 02:15:51,996,149,detail_plan
2022-01-18 02:16:27,996,149,view_schedule
2022-01-18 02:16:55,996,149,travellers_sharing
2022-01-18 03:12:53,242,63,description
2022-01-18 03:14:26,242,63,detail_plan
2022-01-18 03:15:26,242,63,view_schedule
2022-01-18 03:16:30,242,63,travellers_sharing
2022-01-18 03:44:25,629,54,description
2022-01-18 03:46:22,629,54,detail_plan
2022-01-18 03:47:24,629,54,view_schedule
2022-01-18 03:48:55,629,54,travellers_sharing
2022-01-18 03:57:54,260,258,description
2022-01-18 04:00:12,260,258,detail_plan
2022-01-18 05:01:34,383,110,description
2022-01-18 05:03:41,1103,281,description
2022-01-18 05:04:03,383,110,detail_plan
2022-01-18 05:04:28,383,110,travellers_sharing
2022-01-18 05:05:41,1103,281,detail_plan
2022-01-18 05:06:43,1103,281,travellers_sharing
2022-01-18 05:14:38,612,179,description
2022-01-18 05:16:13,612,179,detail_plan
2022-01-18 05:18:55,612,179,view_schedule
2022-01-18 05:21:20,612,179,travellers_sharing
2022-01-18 05:21:27,386,196,description
2022-01-18 05:21:29,520,158,description
2022-01-18 05:21:54,520,158,detail_plan
2022-01-18 05:22:51,520,158,view_schedule
2022-01-18 05:23:24,386,196,detail_plan
2022-01-18 05:24:16,794,76,description
2022-01-18 05:24:24,520,158,travellers_sharing
2022-01-18 05:26:19,386,196,view_schedule
2022-01-18 05:26:47,794,76,detail_plan
2022-01-18 05:28:23,386,196,travellers_sharing
2022-01-18 05:29:19,794,76,view_schedule
2022-01-18 05:29:48,794,76,travellers_sharing
2022-01-18 05:52:14,722,20,description
2022-01-18 05:54:12,722,20,detail_plan
2022-01-18 05:54:57,722,20,view_schedule
2022-01-18 05:56:04,722,20,travellers_sharing
2022-01-18 06:50:42,189,139,description
2022-01-18 06:51:22,189,139,view_schedule
2022-01-18 06:52:02,189,139,travellers_sharing
2022-01-18 07:06:17,1023,165,description
2022-01-18 07:07:45,1023,165,detail_plan
2022-01-18 07:08:28,1023,165,view_schedule
2022-01-18 07:08:52,425,197,description
2022-01-18 07:09:06,425,197,detail_plan
2022-01-18 07:09:23,425,197,view_schedule
2022-01-18 07:09:57,1023,165,travellers_sharing
2022-01-18 07:11:31,425,197,travellers_sharing
2022-01-18 07:35:43,53,20,description
2022-01-18 07:36:48,53,20,detail_plan
2022-01-18 07:37:24,53,20,view_schedule
2022-01-18 08:31:34,277,27,description
2022-01-18 08:34:11,277,27,view_schedule
2022-01-18 08:35:24,277,27,travellers_sharing
2022-01-18 08:44:02,147,249,description
2022-01-18 08:45:26,329,68,description
2022-01-18 08:45:58,329,68,detail_plan
2022-01-18 08:46:13,147,249,detail_plan
2022-01-18 08:47:33,329,68,view_schedule
2022-01-18 08:48:49,32,151,description
2022-01-18 08:48:49,147,249,view_schedule
2022-01-18 08:48:54,147,249,travellers_sharing
2022-01-18 08:49:41,329,68,travellers_sharing
2022-01-18 08:50:10,32,151,detail_plan
2022-01-18 08:52:27,32,151,view_schedule
2022-01-18 08:53:29,32,151,travellers_sharing
2022-01-18 09:06:19,25,90,description
2022-01-18 09:07:41,25,90,detail_plan
2022-01-18 09:08:12,25,90,view_schedule
2022-01-18 09:08:35,25,90,travellers_sharing
2022-01-18 09:19:06,586,42,description
2022-01-18 09:19:23,586,42,detail_plan
2022-01-18 09:21:16,586,42,travellers_sharing
2022-01-18 09:32:40,662,97,description
2022-01-18 09:34:58,662,97,detail_plan
2022-01-18 09:49:32,300,9,description
2022-01-18 09:50:36,300,9,detail_plan
2022-01-18 09:52:41,300,9,travellers_sharing
2022-01-18 09:59:14,517,158,description
2022-01-18 10:01:59,517,158,detail_plan
2022-01-18 10:02:10,517,158,view_schedule
2022-01-18 10:03:19,517,158,travellers_sharing
2022-01-18 10:03:25,1098,238,description
2022-01-18 10:04:36,1098,238,detail_plan
2022-01-18 10:06:45,1098,238,view_schedule
2022-01-18 10:06:54,1098,238,travellers_sharing
2022-01-18 10:18:05,1104,167,description
2022-01-18 10:20:36,1104,167,view_schedule
2022-01-18 10:23:23,1104,167,travellers_sharing
2022-01-18 10:30:01,191,271,description
2022-01-18 10:32:53,191,271,detail_plan
2022-01-18 10:33:34,191,271,view_schedule
2022-01-18 10:33:41,191,271,travellers_sharing
2022-01-18 11:00:55,170,200,description
2022-01-18 11:02:07,170,200,detail_plan
2022-01-18 11:03:56,170,200,view_schedule
2022-01-18 11:05:15,170,200,travellers_sharing
2022-01-18 11:11:30,356,215,description
2022-01-18 11:13:45,356,215,detail_plan
2022-01-18 11:14:00,356,215,travellers_sharing
2022-01-18 11:38:59,662,186,description
2022-01-18 11:40:23,662,186,detail_plan
2022-01-18 11:41:16,662,186,travellers_sharing
2022-01-18 11:56:28,240,225,description
2022-01-18 11:57:23,240,225,detail_plan
2022-01-18 11:58:47,240,225,view_schedule
2022-01-18 12:00:20,240,225,travellers_sharing
2022-01-18 12:26:47,1010,61,description
2022-01-18 12:29:39,1010,61,detail_plan
2022-01-18 12:30:21,1010,61,view_schedule
2022-01-18 12:30:41,1010,61,travellers_sharing
2022-01-18 13:06:06,182,106,description
2022-01-18 13:06:51,182,106,detail_plan
2022-01-18 13:09:20,182,106,view_schedule
2022-01-18 13:09:50,182,106,travellers_sharing
2022-01-18 13:32:13,1148,48,description
2022-01-18 13:34:25,1148,48,detail_plan
2022-01-18 13:37:19,1148,48,view_schedule
2022-01-18 13:38:51,1148,48,travellers_sharing
2022-01-18 13:56:14,806,187,description
2022-01-18 13:56:47,806,187,detail_plan
2022-01-18 13:56:55,932,275,description
2022-01-18 13:57:38,806,187,view_schedule
2022-01-18 13:57:52,806,187,travellers_sharing
2022-01-18 13:58:20,932,275,detail_plan
2022-01-18 14:00:29,320,109,description
2022-01-18 14:00:41,932,275,view_schedule
2022-01-18 14:00:53,932,275,travellers_sharing
2022-01-18 14:01:52,320,109,detail_plan
2022-01-18 14:04:26,320,109,travellers_sharing
2022-01-18 14:06:45,802,106,description
2022-01-18 14:07:02,802,106,view_schedule
2022-01-18 14:07:30,802,106,travellers_sharing
2022-01-18 14:07:34,920,98,description
2022-01-18 14:08:02,920,98,detail_plan
2022-01-18 14:08:36,920,98,view_schedule
2022-01-18 14:10:00,920,98,travellers_sharing
2022-01-18 14:12:02,615,172,description
2022-01-18 14:13:33,615,172,detail_plan
2022-01-18 14:15:15,615,172,view_schedule
2022-01-18 14:17:05,615,172,travellers_sharing
2022-01-18 14:29:41,1081,207,description
2022-01-18 14:30:41,1081,207,detail_plan
2022-01-18 14:31:22,1081,207,view_schedule
2022-01-18 14:33:04,1081,207,travellers_sharing
2022-01-18 14:34:10,457,87,description
2022-01-18 14:36:41,457,87,travellers_sharing
2022-01-18 14:38:22,1131,294,description
2022-01-18 14:39:39,1131,294,detail_plan
2022-01-18 14:40:29,1131,294,view_schedule
2022-01-18 14:40:46,1131,294,travellers_sharing
2022-01-18 14:55:13,88,209,description
2022-01-18 14:58:07,88,209,detail_plan
2022-01-18 15:00:17,88,209,view_schedule
2022-01-18 15:01:30,88,209,travellers_sharing
2022-01-18 15:16:16,276,177,description
2022-01-18 15:17:06,276,177,detail_plan
2022-01-18 15:17:18,276,177,view_schedule
2022-01-18 16:00:24,712,262,description
2022-01-18 16:01:16,712,262,detail_plan
2022-01-18 16:02:22,712,262,view_schedule
2022-01-18 16:04:41,712,262,travellers_sharing
2022-01-18 16:31:07,855,110,description
2022-01-18 16:32:38,855,110,view_schedule
2022-01-18 16:35:20,855,110,travellers_sharing
2022-01-18 16:51:55,141,271,description
2022-01-18 16:54:29,141,271,detail_plan
2022-01-18 16:54:40,141,271,travellers_sharing
2022-01-18 16:55:23,441,51,description
2022-01-18 16:57:32,441,51,detail_plan
2022-01-18 16:59:59,441,51,travellers_sharing
2022-01-18 17:00:39,274,213,description
2022-01-18 17:02:28,274,213,detail_plan
2022-01-18 17:03:17,274,213,view_schedule
2022-01-18 17:05:31,274,213,travellers_sharing
2022-01-18 17:19:07,1034,257,description
2022-01-18 17:19:13,1034,257,travellers_sharing
2022-01-18 18:11:23,265,79,description
2022-01-18 18:13:13,265,79,detail_plan
2022-01-18 18:15:30,265,79,view_schedule
2022-01-18 18:16:28,265,79,travellers_sharing
2022-01-18 18:21:08,927,186,description
2022-01-18 18:22:24,927,186,view_schedule
2022-01-18 18:22:32,927,186,travellers_sharing
2022-01-18 19:03:37,39,62,description
2022-01-18 19:04:50,39,62,detail_plan
2022-01-18 19:05:27,39,62,travellers_sharing
2022-01-18 19:10:38,945,233,description
2022-01-18 19:10:52,945,233,detail_plan
2022-01-18 19:11:15,945,233,view_schedule
2022-01-18 19:11:39,945,233,travellers_sharing
2022-01-18 19:12:05,500,252,description
2022-01-18 19:14:30,500,252,detail_plan
2022-01-18 19:16:26,500,252,view_schedule
2022-01-18 19:19:04,500,252,travellers_sharing
2022-01-18 19:39:06,1056,216,description
2022-01-18 19:41:59,1056,216,view_schedule
2022-01-18 19:43:33,1056,216,travellers_sharing
2022-01-18 19:49:36,904,245,description
2022-01-18 19:52:15,904,245,detail_plan
2022-01-18 19:53:52,904,245,view_schedule
2022-01-18 19:55:49,904,245,travellers_sharing
2022-01-18 20:14:49,187,248,description
2022-01-18 20:15:26,187,248,detail_plan
2022-01-18 20:16:02,187,248,view_schedule
2022-01-18 20:45:21,371,126,description
2022-01-18 20:46:22,371,126,detail_plan
2022-01-18 20:47:16,371,126,travellers_sharing
2022-01-18 20:56:08,305,121,description
2022-01-18 20:57:01,305,121,detail_plan
2022-01-18 20:59:45,305,121,view_schedule
2022-01-18 21:01:41,305,121,travellers_sharing
2022-01-18 21:20:18,875,190,description
2022-01-18 21:21:22,43,279,description
2022-01-18 21:22:25,43,279,detail_plan
2022-01-18 21:22:48,875,190,detail_plan
2022-01-18 21:24:01,43,279,view_schedule
2022-01-18 21:25:30,43,279,travellers_sharing
2022-01-18 21:25:42,875,190,travellers_sharing
2022-01-18 21:39:07,499,267,description
2022-01-18 21:41:09,499,267,detail_plan
2022-01-18 21:43:29,499,267,view_schedule
2022-01-18 21:45:33,499,267,travellers_sharing
2022-01-18 21:49:08,567,74,description
2022-01-18 21:49:40,567,74,view_schedule
2022-01-18 21:51:04,567,74,travellers_sharing
2022-01-18 22:02:33,470,144,description
2022-01-18 22:03:35,470,144,detail_plan
2022-01-18 22:04:15,470,144,travellers_sharing
2022-01-18 22:34:17,856,209,description
2022-01-18 22:34:27,856,209,detail_plan
2022-01-18 22:35:17,337,45,description
2022-01-18 22:35:24,856,209,view_schedule
2022-01-18 22:35:43,856,209,travellers_sharing
2022-01-18 22:36:43,337,45,view_schedule
2022-01-18 23:15:58,184,163,description
2022-01-18 23:18:03,184,163,detail_plan
2022-01-18 23:18:52,184,163,view_schedule
2022-01-18 23:22:49,803,17,description
2022-01-18 23:24:57,803,17,detail_plan
2022-01-18 23:27:33,803,17,view_schedule
2022-01-18 23:30:24,803,17,travellers_sharing
2022-01-18 23:35:14,461,198,description
2022-01-18 23:36:44,461,198,detail_plan
2022-01-18 23:37:36,461,198,view_schedule
2022-01-18 23:38:15,461,198,travellers_sharing
2022-01-18 23:42:09,606,86,description
2022-01-18 23:43:54,606,86,detail_plan
2022-01-18 23:44:15,606,86,view_schedule
2022-01-18 23:44:32,606,86,travellers_sharing
2022-01-18 23:51:50,21,70,description
2022-01-18 23:52:25,21,70,detail_plan
2022-01-18 23:53:58,21,70,view_schedule
2022-01-18 23:55:00,21,70,travellers_sharing
2022-01-19 00:14:45,1027,16,description
2022-01-19 00:16:24,1027,16,detail_plan
2022-01-19 00:16:43,1027,16,travellers_sharing
2022-01-19 00:29:01,726,169,description
2022-01-19 00:30:49,726,169,view_schedule
2022-01-19 00:32:16,726,169,travellers_sharing
2022-01-19 01:44:22,669,20,description
2022-01-19 01:46:58,669,20,detail_plan
2022-01-19 01:48:12,669,20,view_schedule
2022-01-19 01:48:41,669,20,travellers_sharing
2022-01-19 02:21:17,90,227,description
2022-01-19 02:23:11,90,227,view_schedule
2022-01-19 02:24:00,90,227,travellers_sharing
2022-01-19 03:06:18,820,165,description
2022-01-19 03:07:52,820,165,detail_plan
2022-01-19 03:08:30,820,165,travellers_sharing
2022-01-19 03:25:43,431,131,description
2022-01-19 03:27:25,431,131,detail_plan
2022-01-19 03:27:41,680,111,description
2022-01-19 03:29:00,680,111,detail_plan
2022-01-19 03:30:14,680,111,view_schedule
2022-01-19 03:30:25,431,131,view_schedule
2022-01-19 03:32:39,431,131,travellers_sharing
2022-01-19 03:32:45,680,111,travellers_sharing
2022-01-19 03:41:18,572,56,description
2022-01-19 03:43:27,572,56,detail_plan
2022-01-19 03:44:38,524,138,description
2022-01-19 03:44:51,572,56,travellers_sharing
2022-01-19 03:45:31,833,53,description
2022-01-19 03:46:30,524,138,detail_plan
2022-01-19 03:46:35,524,138,view_schedule
2022-01-19 03:46:49,833,53,detail_plan
2022-01-19 03:46:57,833,53,travellers_sharing
2022-01-19 03:47:08,524,138,travellers_sharing
2022-01-19 03:58:20,201,174,description
2022-01-19 03:59:46,201,174,detail_plan
2022-01-19 04:01:07,201,174,travellers_sharing
2022-01-19 04:04:04,396,90,description
2022-01-19 04:05:24,396,90,detail_plan
2022-01-19 04:05:44,396,90,view_schedule
2022-01-19 04:06:22,396,90,travellers_sharing
2022-01-19 04:08:10,981,108,description
2022-01-19 04:09:56,981,108,detail_plan
2022-01-19 04:12:47,905,26,description
2022-01-19 04:12:53,981,108,view_schedule
2022-01-19 04:15:27,905,26,view_schedule
2022-01-19 04:17:28,905,26,travellers_sharing
2022-01-19 04:24:48,90,159,description
2022-01-19 04:27:34,90,159,view_schedule
2022-01-19 04:27:53,90,159,travellers_sharing
2022-01-19 04:43:54,62,193,description
2022-01-19 04:44:51,62,193,view_schedule
2022-01-19 04:45:16,62,193,travellers_sharing
2022-01-19 05:22:48,1123,258,description
2022-01-19 05:23:45,1123,258,detail_plan
2022-01-19 05:24:17,1123,258,view_schedule
2022-01-19 05:26:05,1123,258,travellers_sharing
2022-01-19 06:00:12,35,55,description
2022-01-19 06:01:12,35,55,view_schedule
2022-01-19 06:03:49,35,55,travellers_sharing
2022-01-19 06:09:26,531,171,description
2022-01-19 06:10:49,531,171,view_schedule
2022-01-19 06:13:31,531,171,travellers_sharing
2022-01-19 06:19:50,568,21,description
2022-01-19 06:20:46,568,21,detail_plan
2022-01-19 06:22:09,286,142,description
2022-01-19 06:23:00,173,276,description
2022-01-19 06:24:49,286,142,detail_plan
2022-01-19 06:25:19,173,276,detail_plan
2022-01-19 06:26:24,173,276,view_schedule
2022-01-19 06:27:26,286,142,view_schedule
2022-01-19 06:27:36,173,276,travellers_sharing
2022-01-19 06:27:50,286,142,travellers_sharing
2022-01-19 06:34:59,373,257,description
2022-01-19 06:37:31,373,257,view_schedule
2022-01-19 06:38:10,373,257,travellers_sharing
2022-01-19 07:11:30,283,214,description
2022-01-19 07:13:11,283,214,detail_plan
2022-01-19 07:18:44,539,134,description
2022-01-19 07:20:49,539,134,detail_plan
2022-01-19 07:21:20,539,134,view_schedule
2022-01-19 07:22:28,539,134,travellers_sharing
2022-01-19 07:26:58,1182,277,description
2022-01-19 07:27:58,1182,277,detail_plan
2022-01-19 07:30:02,1182,277,view_schedule
2022-01-19 08:36:04,430,111,description
2022-01-19 08:38:42,430,111,view_schedule
2022-01-19 08:59:57,101,65,description
2022-01-19 09:02:54,101,65,detail_plan
2022-01-19 09:04:17,101,65,travellers_sharing
2022-01-19 09:13:17,3,264,description
2022-01-19 09:16:16,3,264,detail_plan
2022-01-19 09:16:48,3,264,view_schedule
2022-01-19 09:30:06,1033,10,description
2022-01-19 09:30:29,1033,10,detail_plan
2022-01-19 09:32:39,1033,10,view_schedule
2022-01-19 09:33:44,1033,10,travellers_sharing
2022-01-19 10:17:38,101,293,description
2022-01-19 10:19:55,101,293,detail_plan
2022-01-19 10:20:21,101,293,view_schedule
2022-01-19 10:21:45,101,293,travellers_sharing
2022-01-19 11:00:35,66,100,description
2022-01-19 11:03:30,66,100,detail_plan
2022-01-19 11:05:25,760,115,description
2022-01-19 11:06:01,66,100,view_schedule
2022-01-19 11:06:32,760,115,detail_plan
2022-01-19 11:06:50,66,100,travellers_sharing
2022-01-19 11:06:56,760,115,view_schedule
2022-01-19 11:07:19,195,202,description
2022-01-19 11:07:30,760,115,travellers_sharing
2022-01-19 11:08:00,679,45,description
2022-01-19 11:08:49,195,202,detail_plan
2022-01-19 11:08:52,679,45,detail_plan
2022-01-19 11:10:39,679,45,view_schedule
2022-01-19 11:11:00,195,202,view_schedule
2022-01-19 11:13:02,195,202,travellers_sharing
2022-01-19 11:36:09,1039,208,description
2022-01-19 11:37:25,1039,208,detail_plan
2022-01-19 11:37:46,652,270,description
2022-01-19 11:38:28,288,99,description
2022-01-19 11:38:40,288,99,detail_plan
2022-01-19 11:39:11,1039,208,view_schedule
2022-01-19 11:40:03,1039,208,travellers_sharing
2022-01-19 11:40:12,652,270,view_schedule
2022-01-19 11:40:56,652,270,travellers_sharing
2022-01-19 11:41:25,288,99,view_schedule
2022-01-19 11:42:35,146,89,description
2022-01-19 11:43:27,423,278,description
2022-01-19 11:43:34,288,99,travellers_sharing
2022-01-19 11:43:52,146,89,detail_plan
2022-01-19 11:43:55,423,278,detail_plan
2022-01-19 11:44:24,146,89,view_schedule
2022-01-19 11:45:15,423,278,view_schedule
2022-01-19 11:46:45,423,278,travellers_sharing
2022-01-19 14:21:56,841,27,description
2022-01-19 14:23:24,841,27,detail_plan
2022-01-19 14:23:55,841,27,view_schedule
2022-01-19 14:25:38,841,27,travellers_sharing
2022-01-19 14:36:21,804,217,description
2022-01-19 14:37:32,804,217,detail_plan
2022-01-19 14:39:57,804,217,view_schedule
2022-01-19 14:42:52,804,217,travellers_sharing
2022-01-19 14:47:36,646,138,description
2022-01-19 14:47:53,646,138,detail_plan
2022-01-19 14:49:11,646,138,view_schedule
2022-01-19 14:52:08,646,138,travellers_sharing
2022-01-19 15:02:57,220,11,description
2022-01-19 15:04:02,220,11,detail_plan
2022-01-19 15:04:34,220,11,view_schedule
2022-01-19 15:06:46,220,11,travellers_sharing
2022-01-19 15:54:21,1104,163,description
2022-01-19 15:56:55,1104,163,detail_plan
2022-01-19 15:59:12,1104,163,travellers_sharing
2022-01-19 16:00:27,1101,161,description
2022-01-19 16:03:15,1101,161,detail_plan
2022-01-19 16:47:01,1033,158,description
2022-01-19 16:47:55,413,204,description
2022-01-19 16:48:41,413,204,detail_plan
2022-01-19 16:48:42,1033,158,view_schedule
2022-01-19 16:48:46,413,204,view_schedule
2022-01-19 16:49:51,1033,158,travellers_sharing
2022-01-19 16:51:02,413,204,travellers_sharing
2022-01-19 17:36:06,653,99,description
2022-01-19 17:37:16,653,99,detail_plan
2022-01-19 17:38:28,653,99,view_schedule
2022-01-19 17:40:37,653,99,travellers_sharing
2022-01-19 18:02:23,1117,238,description
2022-01-19 18:02:50,1117,238,travellers_sharing
2022-01-19 18:40:28,657,144,description
2022-01-19 18:41:35,657,144,detail_plan
2022-01-19 18:42:46,657,144,view_schedule
2022-01-19 18:43:25,657,144,travellers_sharing
2022-01-19 19:42:42,145,190,description
2022-01-19 19:44:47,145,190,detail_plan
2022-01-19 19:46:25,145,190,view_schedule
2022-01-19 19:48:54,145,190,travellers_sharing
2022-01-19 19:51:40,323,223,description
2022-01-19 19:52:00,323,223,view_schedule
2022-01-19 19:54:45,323,223,travellers_sharing
2022-01-19 19:56:38,292,206,description
2022-01-19 19:58:48,292,206,detail_plan
2022-01-19 19:58:59,292,206,view_schedule
2022-01-19 20:00:59,292,206,travellers_sharing
2022-01-19 20:04:05,848,64,description
2022-01-19 20:05:52,848,64,detail_plan
2022-01-19 20:07:20,848,64,view_schedule
2022-01-19 20:10:07,848,64,travellers_sharing
2022-01-19 20:48:21,1083,171,description
2022-01-19 20:48:55,1083,171,detail_plan
2022-01-19 20:51:11,1083,171,view_schedule
2022-01-19 20:52:29,1083,171,travellers_sharing
2022-01-19 20:53:11,320,281,description
2022-01-19 20:53:45,320,281,detail_plan
2022-01-19 20:54:11,320,281,view_schedule
2022-01-19 20:54:24,587,273,description
2022-01-19 20:55:33,320,281,travellers_sharing
2022-01-19 20:55:42,587,273,detail_plan
2022-01-19 20:57:12,587,273,view_schedule
2022-01-19 20:58:14,587,273,travellers_sharing
2022-01-19 21:03:41,164,120,description
2022-01-19 21:06:21,164,120,detail_plan
2022-01-19 21:07:08,164,120,view_schedule
2022-01-19 21:09:02,164,120,travellers_sharing
2022-01-19 21:19:34,371,279,description
2022-01-19 21:19:54,581,2,description
2022-01-19 21:21:10,581,2,detail_plan
2022-01-19 21:21:15,371,279,detail_plan
2022-01-19 21:23:03,581,2,view_schedule
2022-01-19 21:23:10,371,279,view_schedule
2022-01-19 21:25:43,581,2,travellers_sharing
2022-01-19 21:27:35,506,263,description
2022-01-19 21:28:06,506,263,detail_plan
2022-01-19 21:28:43,506,263,view_schedule
2022-01-19 21:31:31,506,263,travellers_sharing
2022-01-19 21:53:06,6,232,description
2022-01-19 21:55:46,6,232,detail_plan
2022-01-19 21:58:19,6,232,view_schedule
2022-01-19 22:00:15,6,232,travellers_sharing
2022-01-19 22:22:14,325,169,description
2022-01-19 22:23:58,325,169,detail_plan
2022-01-19 22:24:32,325,169,view_schedule
2022-01-19 22:26:55,325,169,travellers_sharing
2022-01-19 23:06:52,215,69,description
2022-01-19 23:08:35,215,69,detail_plan
2022-01-19 23:09:10,215,69,view_schedule
2022-01-19 23:42:31,918,174,description
2022-01-19 23:44:36,918,174,detail_plan
2022-01-19 23:46:23,918,174,view_schedule
2022-01-19 23:47:33,918,174,travellers_sharing
2022-01-19 23:54:47,339,238,description
2022-01-19 23:55:29,339,238,detail_plan
2022-01-19 23:56:04,339,238,view_schedule
2022-01-20 00:03:11,334,26,description
2022-01-20 00:06:08,334,26,detail_plan
2022-01-20 00:07:19,334,26,view_schedule
2022-01-20 00:09:55,334,26,travellers_sharing
2022-01-20 00:43:17,16,89,description
2022-01-20 00:43:54,421,216,description
2022-01-20 00:44:02,295,1,description
2022-01-20 00:45:24,16,89,view_schedule
2022-01-20 00:46:41,421,216,detail_plan
2022-01-20 00:46:57,295,1,detail_plan
2022-01-20 00:48:14,421,216,view_schedule
